,Image,ClassName
732,/srv/Data/fruits_with_background/Lime/IMG_20190902_104336.jpg,Lime
733,/srv/Data/fruits_with_background/Banana/IMG_8531.JPG,Banana
734,/srv/Data/fruits_with_background/Lime/IMG_20190902_104347.jpg,Lime
735,/srv/Data/fruits_with_background/Orange/IMG_2605.JPG,Orange
736,/srv/Data/fruits_with_background/Lime/IMG_20190902_111253.jpg,Lime
737,/srv/Data/fruits_with_background/Orange/IMG_1932.JPG,Orange
738,/srv/Data/fruits_with_background/Orange/IMG20200728161606.jpg,Orange
739,/srv/Data/fruits_with_background/Orange/IMG_2133.JPG,Orange
740,/srv/Data/fruits_with_background/Orange/IMG_20190924_151026.jpg,Orange
741,/srv/Data/fruits_with_background/Banana/IMG_8859.JPG,Banana
742,/srv/Data/fruits_with_background/Orange/IMG_20190924_151830.jpg,Orange
743,/srv/Data/fruits_with_background/Banana/IMG_9136.JPG,Banana
744,/srv/Data/fruits_with_background/Banana/IMG_9290.JPG,Banana
745,/srv/Data/fruits_with_background/Orange/IMG_20190924_152839.jpg,Orange
746,/srv/Data/fruits_with_background/Orange/IMG_20190924_151027.jpg,Orange
747,/srv/Data/fruits_with_background/Lime/IMG_20190902_111114.jpg,Lime
748,/srv/Data/fruits_with_background/Lime/IMG_20190902_103828.jpg,Lime
749,/srv/Data/fruits_with_background/Banana/IMG_8927.JPG,Banana
750,/srv/Data/fruits_with_background/Lime/IMG_20190902_111419.jpg,Lime
751,/srv/Data/fruits_with_background/Orange/IMG20200729173831_01.jpg,Orange
752,/srv/Data/fruits_with_background/Lime/IMG_20190902_111343.jpg,Lime
753,/srv/Data/fruits_with_background/Lime/IMG_20190902_102521.jpg,Lime
754,/srv/Data/fruits_with_background/Lime/IMG_20190902_102552_1.jpg,Lime
755,/srv/Data/fruits_with_background/Lime/IMG20200728131603_01.jpg,Lime
756,/srv/Data/fruits_with_background/Banana/IMG_9358.JPG,Banana
757,/srv/Data/fruits_with_background/Orange/IMG_1980.JPG,Orange
758,/srv/Data/fruits_with_background/Banana/IMG_9070.JPG,Banana
759,/srv/Data/fruits_with_background/Banana/IMG_9002.JPG,Banana
760,/srv/Data/fruits_with_background/Banana/IMG_8972.JPG,Banana
761,/srv/Data/fruits_with_background/Banana/IMG_9117.JPG,Banana
762,/srv/Data/fruits_with_background/Banana/IMG_8707.JPG,Banana
763,/srv/Data/fruits_with_background/Lime/IMG_20190902_104155.jpg,Lime
764,/srv/Data/fruits_with_background/Banana/IMG_9414.JPG,Banana
765,/srv/Data/fruits_with_background/Lime/IMG_20190902_110819.jpg,Lime
766,/srv/Data/fruits_with_background/Orange/IMG20200729173755.jpg,Orange
767,/srv/Data/fruits_with_background/Lime/IMG_20190902_104536_1.jpg,Lime
768,/srv/Data/fruits_with_background/Lime/IMG_20190902_111012.jpg,Lime
769,/srv/Data/fruits_with_background/Orange/IMG_2184.JPG,Orange
770,/srv/Data/fruits_with_background/Lime/IMG_20190902_111353_1.jpg,Lime
771,/srv/Data/fruits_with_background/Banana/IMG_9323.JPG,Banana
772,/srv/Data/fruits_with_background/Orange/IMG20200728190615.jpg,Orange
773,/srv/Data/fruits_with_background/Banana/IMG_8916.JPG,Banana
774,/srv/Data/fruits_with_background/Lime/IMG_20190902_111342.jpg,Lime
775,/srv/Data/fruits_with_background/Banana/IMG_9171.JPG,Banana
776,/srv/Data/fruits_with_background/Orange/IMG_20190924_150951.jpg,Orange
777,/srv/Data/fruits_with_background/Banana/IMG_8739.JPG,Banana
778,/srv/Data/fruits_with_background/Banana/IMG20200730132040.jpg,Banana
779,/srv/Data/fruits_with_background/Lime/IMG20200728191228.jpg,Lime
780,/srv/Data/fruits_with_background/Banana/IMG_8639.JPG,Banana
781,/srv/Data/fruits_with_background/Orange/IMG_2664.JPG,Orange
782,/srv/Data/fruits_with_background/Lime/IMG20200728131610.jpg,Lime
783,/srv/Data/fruits_with_background/Lime/IMG_20190902_102711.jpg,Lime
784,/srv/Data/fruits_with_background/Lime/IMG_20190902_103637.jpg,Lime
785,/srv/Data/fruits_with_background/Orange/IMG20200728190435.jpg,Orange
786,/srv/Data/fruits_with_background/Lime/IMG_20190902_110745.jpg,Lime
787,/srv/Data/fruits_with_background/Banana/IMG_9381.JPG,Banana
788,/srv/Data/fruits_with_background/Orange/IMG_20190924_152821.jpg,Orange
789,/srv/Data/fruits_with_background/Banana/IMG_8588.JPG,Banana
790,/srv/Data/fruits_with_background/Lime/IMG_20190902_111109_1.jpg,Lime
791,/srv/Data/fruits_with_background/Banana/IMG_8638.JPG,Banana
792,/srv/Data/fruits_with_background/Lime/IMG_20190902_102533.jpg,Lime
793,/srv/Data/fruits_with_background/Lime/IMG_20190902_103733.jpg,Lime
794,/srv/Data/fruits_with_background/Lime/IMG_20190902_111002.jpg,Lime
795,/srv/Data/fruits_with_background/Lime/IMG_20190902_104533_1.jpg,Lime
796,/srv/Data/fruits_with_background/Lime/IMG_20190902_103735.jpg,Lime
797,/srv/Data/fruits_with_background/Banana/IMG_8530.JPG,Banana
798,/srv/Data/fruits_with_background/Orange/IMG_2644.JPG,Orange
799,/srv/Data/fruits_with_background/Orange/IMG_2549.JPG,Orange
800,/srv/Data/fruits_with_background/Banana/IMG20200730132123.jpg,Banana
801,/srv/Data/fruits_with_background/Banana/IMG_9160.JPG,Banana
802,/srv/Data/fruits_with_background/Orange/IMG20200729173830_01.jpg,Orange
803,/srv/Data/fruits_with_background/Banana/IMG_9312.JPG,Banana
804,/srv/Data/fruits_with_background/Lime/IMG_20190902_104413_1.jpg,Lime
805,/srv/Data/fruits_with_background/Banana/IMG_8981.JPG,Banana
806,/srv/Data/fruits_with_background/Orange/IMG_2680.JPG,Orange
807,/srv/Data/fruits_with_background/Orange/IMG20200729173851_01.jpg,Orange
808,/srv/Data/fruits_with_background/Lime/IMG_20190902_102543.jpg,Lime
809,/srv/Data/fruits_with_background/Lime/IMG_20190902_102516.jpg,Lime
810,/srv/Data/fruits_with_background/Orange/IMG_20190924_151044_1.jpg,Orange
811,/srv/Data/fruits_with_background/Orange/IMG_20190924_152841.jpg,Orange
812,/srv/Data/fruits_with_background/Banana/IMG_9051.JPG,Banana
813,/srv/Data/fruits_with_background/Orange/IMG_20190924_152807.jpg,Orange
814,/srv/Data/fruits_with_background/Banana/IMG_8851.JPG,Banana
815,/srv/Data/fruits_with_background/Lime/IMG_20190902_103942.jpg,Lime
816,/srv/Data/fruits_with_background/Banana/IMG_8796.JPG,Banana
817,/srv/Data/fruits_with_background/Lime/IMG_20190902_102439_1.jpg,Lime
818,/srv/Data/fruits_with_background/Orange/IMG_2131.JPG,Orange
819,/srv/Data/fruits_with_background/Lime/IMG_20190902_111047_1.jpg,Lime
820,/srv/Data/fruits_with_background/Lime/IMG_20190902_103003.jpg,Lime
821,/srv/Data/fruits_with_background/Banana/IMG20200730132047.jpg,Banana
822,/srv/Data/fruits_with_background/Banana/IMG_8814.JPG,Banana
823,/srv/Data/fruits_with_background/Banana/IMG_9215.JPG,Banana
824,/srv/Data/fruits_with_background/Orange/IMG20200728190421.jpg,Orange
825,/srv/Data/fruits_with_background/Orange/IMG_20190924_152847.jpg,Orange
826,/srv/Data/fruits_with_background/Lime/IMG_20190902_102626.jpg,Lime
827,/srv/Data/fruits_with_background/Lime/IMG_20190902_111242_1.jpg,Lime
828,/srv/Data/fruits_with_background/Banana/IMG_8881.JPG,Banana
829,/srv/Data/fruits_with_background/Lime/IMG_20190902_102808.jpg,Lime
830,/srv/Data/fruits_with_background/Lime/IMG_20190902_111009_1.jpg,Lime
831,/srv/Data/fruits_with_background/Orange/IMG_2671.JPG,Orange
832,/srv/Data/fruits_with_background/Banana/IMG_9369.JPG,Banana
833,/srv/Data/fruits_with_background/Orange/IMG_2183.JPG,Orange
834,/srv/Data/fruits_with_background/Banana/IMG_8607.JPG,Banana
835,/srv/Data/fruits_with_background/Lime/IMG_20190902_111418.jpg,Lime
836,/srv/Data/fruits_with_background/Lime/IMG_20190902_104210_1.jpg,Lime
837,/srv/Data/fruits_with_background/Lime/IMG_20190902_103728_1.jpg,Lime
838,/srv/Data/fruits_with_background/Lime/IMG20200729172421.jpg,Lime
839,/srv/Data/fruits_with_background/Orange/IMG_1911.JPG,Orange
840,/srv/Data/fruits_with_background/Orange/IMG_20190923_184424.jpg,Orange
841,/srv/Data/fruits_with_background/Orange/IMG_2565.JPG,Orange
842,/srv/Data/fruits_with_background/Orange/IMG_1873.JPG,Orange
843,/srv/Data/fruits_with_background/Orange/IMG_20190924_152855_1.jpg,Orange
844,/srv/Data/fruits_with_background/Lime/IMG_20190902_110912.jpg,Lime
845,/srv/Data/fruits_with_background/Orange/IMG20200728190432.jpg,Orange
846,/srv/Data/fruits_with_background/Orange/IMG_2537.JPG,Orange
847,/srv/Data/fruits_with_background/Banana/IMG_9193.JPG,Banana
848,/srv/Data/fruits_with_background/Lime/IMG_20190902_104528.jpg,Lime
849,/srv/Data/fruits_with_background/Lime/IMG20200728191219_01.jpg,Lime
850,/srv/Data/fruits_with_background/Lime/IMG_20190902_104315.jpg,Lime
851,/srv/Data/fruits_with_background/Orange/IMG20200728190414.jpg,Orange
852,/srv/Data/fruits_with_background/Banana/IMG_9216.JPG,Banana
853,/srv/Data/fruits_with_background/Orange/IMG20200728190429.jpg,Orange
854,/srv/Data/fruits_with_background/Banana/IMG_9238.JPG,Banana
855,/srv/Data/fruits_with_background/Banana/IMG20200730132036.jpg,Banana
856,/srv/Data/fruits_with_background/Orange/IMG20200728190605.jpg,Orange
857,/srv/Data/fruits_with_background/Banana/IMG_8619.JPG,Banana
858,/srv/Data/fruits_with_background/Lime/IMG_20190902_103817.jpg,Lime
859,/srv/Data/fruits_with_background/Orange/IMG20200728135701.jpg,Orange
860,/srv/Data/fruits_with_background/Banana/IMG20200730132302.jpg,Banana
861,/srv/Data/fruits_with_background/Banana/IMG_8499.JPG,Banana
862,/srv/Data/fruits_with_background/Banana/IMG_9123.JPG,Banana
863,/srv/Data/fruits_with_background/Orange/IMG_20190924_152839_1.jpg,Orange
864,/srv/Data/fruits_with_background/Orange/IMG20200728131147.jpg,Orange
865,/srv/Data/fruits_with_background/Banana/IMG20200730132300.jpg,Banana
866,/srv/Data/fruits_with_background/Lime/IMG20200728191348.jpg,Lime
867,/srv/Data/fruits_with_background/Banana/IMG_8751.JPG,Banana
868,/srv/Data/fruits_with_background/Lime/IMG_20190902_111503_1.jpg,Lime
869,/srv/Data/fruits_with_background/Orange/IMG_20190924_151015.jpg,Orange
870,/srv/Data/fruits_with_background/Orange/IMG_2638.JPG,Orange
871,/srv/Data/fruits_with_background/Lime/IMG_20190902_111446.jpg,Lime
872,/srv/Data/fruits_with_background/Orange/IMG_2603.JPG,Orange
873,/srv/Data/fruits_with_background/Banana/IMG_9061.JPG,Banana
874,/srv/Data/fruits_with_background/Lime/IMG_20190902_104359_1.jpg,Lime
875,/srv/Data/fruits_with_background/Banana/IMG_8673.JPG,Banana
876,/srv/Data/fruits_with_background/Lime/IMG_20190902_111543.jpg,Lime
877,/srv/Data/fruits_with_background/Orange/IMG_20190923_184450.jpg,Orange
878,/srv/Data/fruits_with_background/Banana/IMG_9025.JPG,Banana
879,/srv/Data/fruits_with_background/Orange/IMG_1901.JPG,Orange
880,/srv/Data/fruits_with_background/Lime/IMG_20190902_103915.jpg,Lime
881,/srv/Data/fruits_with_background/Banana/IMG_8532.JPG,Banana
882,/srv/Data/fruits_with_background/Banana/IMG_8928.JPG,Banana
883,/srv/Data/fruits_with_background/Orange/IMG20200728135646.jpg,Orange
884,/srv/Data/fruits_with_background/Banana/IMG_8520.JPG,Banana
885,/srv/Data/fruits_with_background/Banana/IMG_8521.JPG,Banana
886,/srv/Data/fruits_with_background/Lime/IMG_20190902_102637.jpg,Lime
887,/srv/Data/fruits_with_background/Orange/IMG_2541.JPG,Orange
888,/srv/Data/fruits_with_background/Banana/IMG20200730132124.jpg,Banana
889,/srv/Data/fruits_with_background/Orange/IMG20200729173725_02.jpg,Orange
890,/srv/Data/fruits_with_background/Lime/IMG_20190902_110944.jpg,Lime
891,/srv/Data/fruits_with_background/Lime/IMG20200728191307.jpg,Lime
892,/srv/Data/fruits_with_background/Lime/IMG_20190902_102438.jpg,Lime
893,/srv/Data/fruits_with_background/Banana/IMG_9380.JPG,Banana
894,/srv/Data/fruits_with_background/Banana/IMG_8498.JPG,Banana
895,/srv/Data/fruits_with_background/Banana/IMG20200730132120.jpg,Banana
896,/srv/Data/fruits_with_background/Lime/IMG_20190902_104246.jpg,Lime
897,/srv/Data/fruits_with_background/Lime/IMG_20190902_104211.jpg,Lime
898,/srv/Data/fruits_with_background/Lime/IMG_20190902_103724_1.jpg,Lime
899,/srv/Data/fruits_with_background/Lime/IMG_20190902_102615.jpg,Lime
900,/srv/Data/fruits_with_background/Banana/IMG_9304.JPG,Banana
901,/srv/Data/fruits_with_background/Orange/IMG_1988.JPG,Orange
902,/srv/Data/fruits_with_background/Banana/IMG_8729.JPG,Banana
903,/srv/Data/fruits_with_background/Lime/IMG_20190902_104104.jpg,Lime
904,/srv/Data/fruits_with_background/Banana/IMG_0129.JPG,Banana
905,/srv/Data/fruits_with_background/Orange/IMG_2674.JPG,Orange
906,/srv/Data/fruits_with_background/Lime/IMG_20190902_111133.jpg,Lime
907,/srv/Data/fruits_with_background/Lime/IMG_20190902_111050.jpg,Lime
908,/srv/Data/fruits_with_background/Orange/IMG_2672.JPG,Orange
909,/srv/Data/fruits_with_background/Orange/IMG20200728190516.jpg,Orange
910,/srv/Data/fruits_with_background/Orange/IMG_2132.JPG,Orange
911,/srv/Data/fruits_with_background/Banana/IMG_9455.JPG,Banana
912,/srv/Data/fruits_with_background/Banana/IMG_9443.JPG,Banana
913,/srv/Data/fruits_with_background/Lime/IMG_20190902_111516.jpg,Lime
914,/srv/Data/fruits_with_background/Lime/IMG_20190902_102405_1.jpg,Lime
915,/srv/Data/fruits_with_background/Banana/IMG20200730132108_01.jpg,Banana
916,/srv/Data/fruits_with_background/Orange/IMG20200729173734.jpg,Orange
917,/srv/Data/fruits_with_background/Banana/IMG_8519.JPG,Banana
918,/srv/Data/fruits_with_background/Orange/IMG_2563.JPG,Orange
919,/srv/Data/fruits_with_background/Banana/IMG_8727.JPG,Banana
920,/srv/Data/fruits_with_background/Lime/IMG_20190902_104113.jpg,Lime
921,/srv/Data/fruits_with_background/Lime/IMG_20190902_104159.jpg,Lime
922,/srv/Data/fruits_with_background/Banana/IMG_9128.JPG,Banana
923,/srv/Data/fruits_with_background/Orange/IMG_20190924_151021_1.jpg,Orange
924,/srv/Data/fruits_with_background/Banana/IMG_9068.JPG,Banana
925,/srv/Data/fruits_with_background/Lime/IMG_20190902_102522.jpg,Lime
926,/srv/Data/fruits_with_background/Orange/IMG_20190924_151900.jpg,Orange
927,/srv/Data/fruits_with_background/Lime/IMG20200728191303.jpg,Lime
928,/srv/Data/fruits_with_background/Lime/IMG20200728191347.jpg,Lime
929,/srv/Data/fruits_with_background/Lime/IMG_20190902_111524.jpg,Lime
930,/srv/Data/fruits_with_background/Orange/IMG_20190924_152905.jpg,Orange
931,/srv/Data/fruits_with_background/Orange/IMG20200728190612.jpg,Orange
932,/srv/Data/fruits_with_background/Banana/IMG_9236.JPG,Banana
933,/srv/Data/fruits_with_background/Banana/IMG_9084.JPG,Banana
934,/srv/Data/fruits_with_background/Lime/IMG_20190902_102637_1.jpg,Lime
935,/srv/Data/fruits_with_background/Orange/IMG_2637.JPG,Orange
936,/srv/Data/fruits_with_background/Lime/IMG_20190902_110946.jpg,Lime
937,/srv/Data/fruits_with_background/Banana/IMG_8517.JPG,Banana
938,/srv/Data/fruits_with_background/Lime/IMG_20190902_102807.jpg,Lime
939,/srv/Data/fruits_with_background/Banana/IMG_8742.JPG,Banana
940,/srv/Data/fruits_with_background/Banana/IMG_8595.JPG,Banana
941,/srv/Data/fruits_with_background/Banana/IMG_9204.JPG,Banana
942,/srv/Data/fruits_with_background/Lime/IMG_20190902_102415_1.jpg,Lime
943,/srv/Data/fruits_with_background/Lime/IMG_20190902_102658.jpg,Lime
944,/srv/Data/fruits_with_background/Banana/IMG_8841.JPG,Banana
945,/srv/Data/fruits_with_background/Banana/IMG20200729190239.jpg,Banana
946,/srv/Data/fruits_with_background/Lime/IMG_20190902_102523.jpg,Lime
947,/srv/Data/fruits_with_background/Orange/IMG_20190924_152844.jpg,Orange
948,/srv/Data/fruits_with_background/Orange/IMG_20190924_151818.jpg,Orange
949,/srv/Data/fruits_with_background/Orange/IMG20200729173743.jpg,Orange
950,/srv/Data/fruits_with_background/Orange/IMG_1928.JPG,Orange
951,/srv/Data/fruits_with_background/Banana/IMG_9167.JPG,Banana
952,/srv/Data/fruits_with_background/Banana/IMG_8506.JPG,Banana
953,/srv/Data/fruits_with_background/Orange/IMG_1933.JPG,Orange
954,/srv/Data/fruits_with_background/Orange/IMG20200729173836.jpg,Orange
955,/srv/Data/fruits_with_background/Lime/IMG_20190902_102416.jpg,Lime
956,/srv/Data/fruits_with_background/Banana/IMG_8775.JPG,Banana
957,/srv/Data/fruits_with_background/Lime/IMG_20190902_102622.jpg,Lime
958,/srv/Data/fruits_with_background/Banana/IMG_8719.JPG,Banana
959,/srv/Data/fruits_with_background/Lime/IMG_20190902_111134.jpg,Lime
960,/srv/Data/fruits_with_background/Lime/IMG_20190902_103639.jpg,Lime
961,/srv/Data/fruits_with_background/Orange/IMG20200728135658.jpg,Orange
962,/srv/Data/fruits_with_background/Banana/IMG_8620.JPG,Banana
963,/srv/Data/fruits_with_background/Lime/IMG_20190902_102542.jpg,Lime
964,/srv/Data/fruits_with_background/Banana/IMG_8968.JPG,Banana
965,/srv/Data/fruits_with_background/Orange/IMG_20190924_150845.jpg,Orange
966,/srv/Data/fruits_with_background/Lime/IMG_20190902_102522_1.jpg,Lime
967,/srv/Data/fruits_with_background/Banana/IMG_8508.JPG,Banana
968,/srv/Data/fruits_with_background/Orange/IMG20200728190513.jpg,Orange
969,/srv/Data/fruits_with_background/Banana/IMG_8528.JPG,Banana
970,/srv/Data/fruits_with_background/Orange/IMG20200729173804.jpg,Orange
971,/srv/Data/fruits_with_background/Banana/IMG_9300.JPG,Banana
972,/srv/Data/fruits_with_background/Orange/IMG_20190923_184412_1.jpg,Orange
973,/srv/Data/fruits_with_background/Banana/IMG_9345.JPG,Banana
974,/srv/Data/fruits_with_background/Orange/IMG20200729173735_01.jpg,Orange
975,/srv/Data/fruits_with_background/Lime/IMG_20190902_104512.jpg,Lime
976,/srv/Data/fruits_with_background/Banana/IMG_8794.JPG,Banana
977,/srv/Data/fruits_with_background/Lime/IMG_20190902_104344.jpg,Lime
978,/srv/Data/fruits_with_background/Banana/IMG_8785.JPG,Banana
979,/srv/Data/fruits_with_background/Orange/IMG20200728131142.jpg,Orange
980,/srv/Data/fruits_with_background/Orange/IMG20200728161628.jpg,Orange
981,/srv/Data/fruits_with_background/Lime/IMG_20190902_102403.jpg,Lime
982,/srv/Data/fruits_with_background/Lime/IMG_20190902_102813_1.jpg,Lime
983,/srv/Data/fruits_with_background/Orange/IMG_2535.JPG,Orange
984,/srv/Data/fruits_with_background/Banana/IMG20200730132756.jpg,Banana
985,/srv/Data/fruits_with_background/Orange/IMG_1899.JPG,Orange
986,/srv/Data/fruits_with_background/Orange/IMG_20190924_151012.jpg,Orange
987,/srv/Data/fruits_with_background/Lime/IMG_20190902_111213.jpg,Lime
988,/srv/Data/fruits_with_background/Banana/IMG_9192.JPG,Banana
989,/srv/Data/fruits_with_background/Lime/IMG_20190902_102451.jpg,Lime
990,/srv/Data/fruits_with_background/Orange/IMG_20190924_151044.jpg,Orange
991,/srv/Data/fruits_with_background/Lime/IMG_20190902_102636.jpg,Lime
992,/srv/Data/fruits_with_background/Lime/IMG_20190902_102533_1.jpg,Lime
993,/srv/Data/fruits_with_background/Lime/IMG_20190902_102837.jpg,Lime
994,/srv/Data/fruits_with_background/Lime/IMG_20190902_110935.jpg,Lime
995,/srv/Data/fruits_with_background/Banana/IMG_9387.JPG,Banana
996,/srv/Data/fruits_with_background/Lime/IMG20200728131628.jpg,Lime
997,/srv/Data/fruits_with_background/Orange/IMG_2648.JPG,Orange
998,/srv/Data/fruits_with_background/Lime/IMG_20190902_111442_1.jpg,Lime
999,/srv/Data/fruits_with_background/Lime/IMG_20190902_102710.jpg,Lime
1000,/srv/Data/fruits_with_background/Lime/IMG_20190902_111320.jpg,Lime
1001,/srv/Data/fruits_with_background/Lime/IMG_20190902_111241.jpg,Lime
1002,/srv/Data/fruits_with_background/Orange/IMG_20190924_151042.jpg,Orange
1003,/srv/Data/fruits_with_background/Orange/IMG_2174.JPG,Orange
1004,/srv/Data/fruits_with_background/Orange/IMG_20190924_150848.jpg,Orange
1005,/srv/Data/fruits_with_background/Banana/IMG_9332.JPG,Banana
1006,/srv/Data/fruits_with_background/Orange/IMG20200728161615.jpg,Orange
1007,/srv/Data/fruits_with_background/Banana/IMG_9058.JPG,Banana
1008,/srv/Data/fruits_with_background/Lime/IMG_20190902_102706.jpg,Lime
1009,/srv/Data/fruits_with_background/Lime/IMG_20190902_102417.jpg,Lime
1010,/srv/Data/fruits_with_background/Orange/IMG20200728135628.jpg,Orange
1011,/srv/Data/fruits_with_background/Lime/IMG_20190902_103829.jpg,Lime
1012,/srv/Data/fruits_with_background/Banana/IMG_8926.JPG,Banana
1013,/srv/Data/fruits_with_background/Banana/IMG_8849.JPG,Banana
1014,/srv/Data/fruits_with_background/Orange/IMG20200728190515.jpg,Orange
1015,/srv/Data/fruits_with_background/Orange/IMG_1893.JPG,Orange
1016,/srv/Data/fruits_with_background/Banana/IMG_9391.JPG,Banana
1017,/srv/Data/fruits_with_background/Orange/IMG_2685.JPG,Orange
1018,/srv/Data/fruits_with_background/Orange/IMG_20190924_151758.jpg,Orange
1019,/srv/Data/fruits_with_background/Banana/IMG_8610.JPG,Banana
1020,/srv/Data/fruits_with_background/Banana/IMG_9134.JPG,Banana
1021,/srv/Data/fruits_with_background/Orange/IMG_2663.JPG,Orange
1022,/srv/Data/fruits_with_background/Lime/IMG_20190902_111011.jpg,Lime
1023,/srv/Data/fruits_with_background/Orange/IMG_20190924_151812.jpg,Orange
1024,/srv/Data/fruits_with_background/Orange/IMG20200729173746.jpg,Orange
1025,/srv/Data/fruits_with_background/Banana/IMG_9145.JPG,Banana
1026,/srv/Data/fruits_with_background/Lime/IMG_20190902_110934.jpg,Lime
1027,/srv/Data/fruits_with_background/Banana/IMG_9016.JPG,Banana
1028,/srv/Data/fruits_with_background/Banana/IMG20200730132025.jpg,Banana
1029,/srv/Data/fruits_with_background/Lime/IMG_20190902_104251.jpg,Lime
1030,/srv/Data/fruits_with_background/Orange/IMG_2527.JPG,Orange
1031,/srv/Data/fruits_with_background/Banana/IMG_9170.JPG,Banana
1032,/srv/Data/fruits_with_background/Orange/IMG_20190924_152848.jpg,Orange
1033,/srv/Data/fruits_with_background/Banana/IMG_9115.JPG,Banana
1034,/srv/Data/fruits_with_background/Banana/IMG_8533.JPG,Banana
1035,/srv/Data/fruits_with_background/Lime/IMG_20190902_102948.jpg,Lime
1036,/srv/Data/fruits_with_background/Lime/IMG_20190902_102619.jpg,Lime
1037,/srv/Data/fruits_with_background/Orange/IMG_20190924_152845_1.jpg,Orange
1038,/srv/Data/fruits_with_background/Lime/IMG_20190902_104144.jpg,Lime
1039,/srv/Data/fruits_with_background/Orange/IMG20200729173843.jpg,Orange
1040,/srv/Data/fruits_with_background/Banana/IMG_9431.JPG,Banana
1041,/srv/Data/fruits_with_background/Orange/IMG20200729173742.jpg,Orange
1042,/srv/Data/fruits_with_background/Lime/IMG_20190902_102825.jpg,Lime
1043,/srv/Data/fruits_with_background/Banana/IMG_8990.JPG,Banana
1044,/srv/Data/fruits_with_background/Banana/IMG_9334.JPG,Banana
1045,/srv/Data/fruits_with_background/Orange/IMG_20190924_152757.jpg,Orange
1046,/srv/Data/fruits_with_background/Banana/IMG_8552.JPG,Banana
1047,/srv/Data/fruits_with_background/Banana/IMG_9336.JPG,Banana
1048,/srv/Data/fruits_with_background/Lime/IMG_20190902_110820.jpg,Lime
1049,/srv/Data/fruits_with_background/Lime/IMG_20190902_104131.jpg,Lime
1050,/srv/Data/fruits_with_background/Banana/IMG_8825.JPG,Banana
1051,/srv/Data/fruits_with_background/Banana/IMG_8870.JPG,Banana
1052,/srv/Data/fruits_with_background/Lime/IMG_20190902_111422.jpg,Lime
1053,/srv/Data/fruits_with_background/Lime/IMG_20190902_102707.jpg,Lime
1054,/srv/Data/fruits_with_background/Banana/IMG_8693.JPG,Banana
1055,/srv/Data/fruits_with_background/Orange/IMG_1895.JPG,Orange
1056,/srv/Data/fruits_with_background/Banana/IMG_9026.JPG,Banana
1057,/srv/Data/fruits_with_background/Banana/IMG_8629.JPG,Banana
1058,/srv/Data/fruits_with_background/Banana/IMG_9028.JPG,Banana
1059,/srv/Data/fruits_with_background/Orange/IMG_20190924_152900_1.jpg,Orange
1060,/srv/Data/fruits_with_background/Lime/IMG_20190902_103700.jpg,Lime
1061,/srv/Data/fruits_with_background/Banana/IMG_9315.JPG,Banana
1062,/srv/Data/fruits_with_background/Lime/IMG_20190902_111046.jpg,Lime
1063,/srv/Data/fruits_with_background/Banana/IMG_8902.JPG,Banana
1064,/srv/Data/fruits_with_background/Banana/IMG_9037.JPG,Banana
1065,/srv/Data/fruits_with_background/Lime/IMG_20190902_103804.jpg,Lime
1066,/srv/Data/fruits_with_background/Lime/IMG_20190902_111049.jpg,Lime
1067,/srv/Data/fruits_with_background/Lime/IMG_20190902_110917.jpg,Lime
1068,/srv/Data/fruits_with_background/Orange/IMG_20190924_151007.jpg,Orange
1069,/srv/Data/fruits_with_background/Orange/IMG_20190924_151756.jpg,Orange
1070,/srv/Data/fruits_with_background/Orange/IMG20200729173756_01.jpg,Orange
1071,/srv/Data/fruits_with_background/Banana/IMG_9013.JPG,Banana
1072,/srv/Data/fruits_with_background/Lime/IMG_20190902_111211_1.jpg,Lime
1073,/srv/Data/fruits_with_background/Banana/IMG_8759.JPG,Banana
1074,/srv/Data/fruits_with_background/Orange/IMG_2187.JPG,Orange
1075,/srv/Data/fruits_with_background/Lime/IMG_20190902_104119_1.jpg,Lime
1076,/srv/Data/fruits_with_background/Lime/IMG_20190902_102651_1.jpg,Lime
1077,/srv/Data/fruits_with_background/Orange/IMG_20190923_184448.jpg,Orange
1078,/srv/Data/fruits_with_background/Lime/IMG_20190902_104247.jpg,Lime
1079,/srv/Data/fruits_with_background/Orange/IMG_20190924_151021.jpg,Orange
1080,/srv/Data/fruits_with_background/Orange/IMG_20190923_184411.jpg,Orange
1081,/srv/Data/fruits_with_background/Banana/IMG_8740.JPG,Banana
1082,/srv/Data/fruits_with_background/Orange/IMG20200729173835.jpg,Orange
1083,/srv/Data/fruits_with_background/Orange/IMG20200729173719.jpg,Orange
1084,/srv/Data/fruits_with_background/Lime/IMG_20190902_110833_1.jpg,Lime
1085,/srv/Data/fruits_with_background/Lime/IMG_20190902_104527.jpg,Lime
1086,/srv/Data/fruits_with_background/Banana/IMG_9024.JPG,Banana
1087,/srv/Data/fruits_with_background/Banana/IMG_8616.JPG,Banana
1088,/srv/Data/fruits_with_background/Banana/IMG_9370.JPG,Banana
1089,/srv/Data/fruits_with_background/Lime/IMG_20190902_102938.jpg,Lime
1090,/srv/Data/fruits_with_background/Orange/IMG_2538.JPG,Orange
1091,/srv/Data/fruits_with_background/Orange/IMG20200729173916.jpg,Orange
1092,/srv/Data/fruits_with_background/Banana/IMG_9379.JPG,Banana
1093,/srv/Data/fruits_with_background/Banana/IMG20200730132303_01.jpg,Banana
1094,/srv/Data/fruits_with_background/Lime/IMG_20190902_102418.jpg,Lime
